word,pos,total,articles
本人,名詞,67,35
できる,動詞,66,32
紅白,名詞,65,18
人気,名詞,65,30
周年,名詞,65,29
年間,名詞,64,34
愛称,名詞,64,60
開始,名詞,63,32
誕生,名詞,63,43
年代,名詞,63,27
記念,名詞,63,22
僕,名詞,62,18
解散,名詞,61,33
演じる,動詞,61,24
始める,動詞,61,34
最終,名詞,60,38
プロ,名詞,60,25
大学,名詞,60,29
香取,名詞,59,4
リーダー,名詞,59,33
歌合戦,名詞,59,19
公開,名詞,59,21
代表,名詞,59,36
いい,形容詞,58,22
撮影,名詞,58,15
ら,名詞,58,30
行く,動詞,57,26
ギター,名詞,57,17
本名,名詞,57,46
昭和,名詞,57,35
会社,名詞,56,36
光,名詞,56,15
楽曲,名詞,56,34
記録,名詞,56,17
呼ぶ,動詞,56,28
香港,名詞,56,6
嵐,名詞,55,13
男,名詞,55,23
続ける,動詞,54,27
披露,名詞,54,31
選ぶ,動詞,54,39
シリーズ,名詞,53,21
高い,形容詞,53,24
個人,名詞,53,31
祭,名詞,53,18
結婚,名詞,53,35
リリース,名詞,52,32
作曲,名詞,52,28
歌唱,名詞,51,21
公式,名詞,50,34
芸名,名詞,50,29
社長,名詞,50,24
株式会社,名詞,50,28
趣味,名詞,50,34
オリコン,名詞,49,19
大会,名詞,48,24
名義,名詞,48,25
監督,名詞,48,14
組,名詞,48,23
話す,動詞,48,14
血液,名詞,48,48
果たす,動詞,48,34
主,名詞,48,36
自ら,名詞,47,21
沢田,名詞,47,7
知る,動詞,47,19
出る,動詞,47,19
登場,名詞,47,24
プロデュース,名詞,47,25
活躍,名詞,46,31
ツアー,名詞,46,18
劇,名詞,46,19
広島,名詞,46,6
企画,名詞,46,23
きっかけ,名詞,46,33
てる,動詞,45,18
世界,名詞,45,18
全国,名詞,45,19
声,名詞,45,21
風見,名詞,45,1
少年,名詞,44,24
彼,名詞,44,14
作詞,名詞,44,28
存在,名詞,43,22
順位,名詞,43,26
渡辺,名詞,43,11
中学校,名詞,42,30
スター,名詞,42,22
影響,名詞,42,23
父,名詞,42,24
日本テレビ,名詞,42,24
入り,名詞,42,22
参照,名詞,42,26
歌謡,名詞,42,13
最後,名詞,42,19
しまう,動詞,41,21
身長,名詞,41,40
モデル,名詞,41,21
設立,名詞,40,24
妻,名詞,40,24
中学,名詞,40,32
プロデューサー,名詞,40,29
ゲスト,名詞,40,21
退る,動詞,40,17
女性,名詞,40,28
シーン,名詞,40,13
視聴,名詞,40,13
雑誌,名詞,40,26
フジテレビ,名詞,39,26
石原,名詞,39,4
メイン,名詞,39,22
アーティスト,名詞,39,28
タモリ,名詞,39,3
愛,名詞,38,18
当初,名詞,38,26
くれる,動詞,38,18
入る,動詞,38,25
中国,名詞,37,7
末吉,名詞,37,1
使う,動詞,37,19
イベント,名詞,37,23
練習,名詞,37,21
発言,名詞,37,13
娘,名詞,37,13
期間,名詞,37,17
プロダクション,名詞,37,22
優勝,名詞,37,17
強い,形容詞,37,19
収録,名詞,37,21
作る,動詞,36,22
経る,動詞,36,31
理由,名詞,36,24
隊,名詞,36,15
夢,名詞,36,20
平成,名詞,36,14
インタビュー,名詞,36,21
球場,名詞,35,4
ちゃん,名詞,35,21
京都,名詞,35,14
野口,名詞,35,4
秀樹,名詞,35,9
田原,名詞,34,7
略歴,名詞,34,33
終了,名詞,34,23
振付,名詞,34,10
ドラム,名詞,34,10
家族,名詞,34,23
長女,名詞,34,13
山田,名詞,34,9
裕次郎,名詞,33,2
父親,名詞,33,21
生活,名詞,33,22
動画,名詞,33,11
アメリカ,名詞,33,19
挙げる,動詞,33,16
単独,名詞,33,26
時期,名詞,33,19
就任,名詞,32,17
率,名詞,32,10
演出,名詞,32,12
選手,名詞,32,21
一緒,名詞,32,12
復帰,名詞,32,19
観客,名詞,31,15
社,名詞,31,13
ミュージカル,名詞,31,22
出す,動詞,31,17
コメント,名詞,31,14
聞く,動詞,31,18
スタジオ,名詞,31,14
トップ,名詞,31,16
独立,名詞,31,11
中心,名詞,31,24
演奏,名詞,31,14
演技,名詞,31,7
考える,動詞,31,19
サイト,名詞,31,23
出来る,動詞,31,16
男優,名詞,31,9
近藤,名詞,30,7
週間,名詞,30,13
特別,名詞,30,19
紹介,名詞,30,18
系列,名詞,30,19
ダンサー,名詞,30,18
御三家,名詞,30,8
千葉,名詞,30,14
情報,名詞,30,16
すごい,形容詞,30,10
合格,名詞,30,19
慎吾,名詞,30,6
スタッフ,名詞,30,16
師,名詞,30,13
くん,名詞,30,17
君,名詞,29,19
稲垣,名詞,29,4
子供,名詞,29,18
ボーカル,名詞,29,17
代,名詞,29,22
最高,名詞,29,15
横浜,名詞,29,14
バック,名詞,29,17
姿,名詞,29,15
写真,名詞,29,16
文化,名詞,29,15
母,名詞,29,17
来る,動詞,29,14
生,名詞,29,20
部門,名詞,29,14
生まれる,動詞,28,25
山本,名詞,28,13
かける,動詞,28,14
橋,名詞,28,4
入所,名詞,28,23
性,名詞,28,17
夜,名詞,28,16
続く,動詞,28,17
水野,名詞,28,2
書く,動詞,28,9
期,名詞,27,20
以来,名詞,27,16
ショー,名詞,27,14
野球,名詞,27,19
レース,名詞,27,5
ラップ,名詞,27,9
交流,名詞,27,12
生まれ,名詞,27,22
神奈川,名詞,27,24
結果,名詞,27,18
女優,名詞,27,16
投票,名詞,27,14
集める,動詞,27,20
新人,名詞,27,17
スカウト,名詞,27,18
主題歌,名詞,26,16
ランキング,名詞,26,13
エピソード,名詞,26,18
パフォーマンス,名詞,26,16
得る,動詞,26,21
最優秀,名詞,26,13
憧れる,動詞,26,22
感じる,動詞,26,15
振り付け,名詞,26,8
話題,名詞,26,20
スペシャル,名詞,26,13
スポーツ,名詞,26,19
天才,名詞,26,6
プロジェクト,名詞,26,11
現場,名詞,26,8
北,名詞,25,9
記す,動詞,25,6
状態,名詞,25,13
カラー,名詞,25,21
協会,名詞,25,10
対談,名詞,25,9
喜多川,名詞,25,8
入れる,動詞,25,16
多数,名詞,25,22
舟木,名詞,25,3
小学校,名詞,25,18
翌年,名詞,25,18
思い,名詞,24,10
応募,名詞,24,18
報道,名詞,24,15
号,名詞,24,12
ソング,名詞,24,16
イメージ,名詞,24,19
センター,名詞,24,18
アカデミー,名詞,24,12
サッカー,名詞,24,15
上京,名詞,24,19
以外,名詞,24,16
通う,動詞,24,17
劇場,名詞,24,11
変更,名詞,24,15
生きる,動詞,24,7
制作,名詞,24,14
会見,名詞,24,14
気持ち,名詞,24,18
自宅,名詞,23,16
立つ,動詞,23,20
配信,名詞,23,13
答える,動詞,23,15
チャート,名詞,23,11
国際,名詞,23,13
入学,名詞,23,19
良い,形容詞,23,14
掲載,名詞,23,12
言葉,名詞,23,13
その他,名詞,23,21
休止,名詞,23,16
食べる,動詞,23,8
経験,名詞,23,18
明かす,動詞,23,14
大きい,形容詞,23,8
ラジオ,名詞,23,15
踊る,動詞,23,17
堀越,名詞,23,16
業,名詞,23,17
主人公,名詞,22,7
兄,名詞,22,14
特技,名詞,22,21
剛,名詞,22,8
クラス,名詞,22,9
物語,名詞,22,10
佐藤,名詞,22,9
迎える,動詞,22,12
内容,名詞,22,12
アニメ,名詞,22,17
ホール,名詞,22,11
鑑賞,名詞,22,15
岸部,名詞,22,2
テーマ,名詞,22,13
エンターテインメント,名詞,22,12
海外,名詞,22,9
グランプリ,名詞,22,17
勉強,名詞,21,11
評す,動詞,21,17
史上,名詞,21,12
相手,名詞,21,13
白,名詞,21,12
超える,動詞,21,11
もらう,動詞,21,12
全て,名詞,21,17
引退,名詞,21,14
脱退,名詞,21,14
バス,名詞,21,6
学生,名詞,21,12
売上,名詞,21,11
死去,名詞,21,14
最初,名詞,21,16
高倉,名詞,21,2
上げる,動詞,21,15
至る,動詞,21,16
映像,名詞,21,15
のち,名詞,21,16
歴代,名詞,21,13
ロック,名詞,21,9
ミュージシャン,名詞,20,13
ミュージック,名詞,20,12
毎年,名詞,20,13
一般,名詞,20,14
メジャー,名詞,20,12
渡る,動詞,20,14
チーム,名詞,20,16
決める,動詞,20,11
翔,名詞,20,8
涙,名詞,20,11
警察,名詞,20,7
機,名詞,20,17
取締役,名詞,20,13
関連,名詞,20,9
カバー,名詞,20,15
主催,名詞,20,14
く,動詞,20,12
初期,名詞,20,8
アクション,名詞,20,5
オリンピック,名詞,20,8
小説,名詞,20,10
アジア,名詞,20,5
感謝,名詞,20,9
イン,名詞,20,14
先輩,名詞,20,13
か月,名詞,20,17
日本武道館,名詞,20,4
日本人,名詞,20,12
加入,名詞,20,16
愛知,名詞,19,15
週刊,名詞,19,12
人間,名詞,19,12
木村,名詞,19,7
本格,名詞,19,17
キャラクター,名詞,19,10
ファンクラブ,名詞,19,15
ふる,動詞,19,10
記者,名詞,19,11
病院,名詞,19,10
システム,名詞,19,2
モーニング,名詞,19,4
声優,名詞,19,14
終わる,動詞,19,11
長い,形容詞,19,14
振り返る,動詞,19,8
版,名詞,19,14
シンバル,名詞,19,2
開設,名詞,19,13
含める,動詞,19,15
西郷,名詞,19,4
世,名詞,19,9
応援,名詞,19,11
言及,名詞,19,3
役者,名詞,19,9
興味,名詞,19,16
心,名詞,19,11
諸星,名詞,19,3
組む,動詞,19,15
事件,名詞,19,8
移籍,名詞,19,10
中退,名詞,19,17
決定,名詞,19,14
日本語,名詞,18,11
楽器,名詞,18,8
読む,動詞,18,14
郷,名詞,18,6
櫻井,名詞,18,2
風,名詞,18,12
みる,動詞,18,14
長男,名詞,18,17
オリジナル,名詞,18,14
顔,名詞,18,14
挨拶,名詞,18,9
体重,名詞,18,16
マネージャー,名詞,18,12
星,名詞,18,6
公表,名詞,18,12
太陽,名詞,18,10
見せる,動詞,18,14
サバイバル,名詞,18,12
進学,名詞,18,13
深い,形容詞,18,10
特集,名詞,17,12
山下,名詞,17,9
同日,名詞,17,15
高橋,名詞,17,6
事実,名詞,17,13
若い,形容詞,17,8
青春,名詞,17,8
芸術,名詞,17,14
作家,名詞,17,8
母親,名詞,17,13
注目,名詞,17,14
足,名詞,17,11
ボーイ,名詞,17,9
岡本,名詞,17,2
料理,名詞,17,10
側,名詞,17,11
コーナー,名詞,17,13
ホテル,名詞,17,5
スタート,名詞,17,14
幼少,名詞,17,13
デジタル,名詞,17,5
一番,名詞,17,10
後輩,名詞,17,11
取材,名詞,17,13
投稿,名詞,17,7
制,名詞,17,14
頭,名詞,17,11
太,名詞,17,11
名古屋,名詞,17,10
ひろ,名詞,16,10
努力,名詞,16,7
直後,名詞,16,12
離婚,名詞,16,11
妹,名詞,16,9
記載,名詞,16,12
兄弟,名詞,16,8
目指す,動詞,16,14
プライベート,名詞,16,10
恋,名詞,16,9
プロモーション,名詞,16,8
テン,名詞,16,7
挑戦,名詞,16,12
現地,名詞,16,8
川崎,名詞,16,10
座布団,名詞,16,1
同級生,名詞,16,14
ギタリスト,名詞,16,7
提供,名詞,16,10
電話,名詞,16,12
ベース,名詞,16,12
服,名詞,16,9
解説,名詞,16,4
レッスン,名詞,16,12
唯一,名詞,16,10
五郎,名詞,16,3
人組,名詞,16,15
リズム,名詞,16,6
和,名詞,16,10
無い,形容詞,16,11
長年,名詞,16,9
予定,名詞,16,13
能力,名詞,16,7
物,名詞,16,10
運転,名詞,16,9
有名,名詞,16,11
渋谷,名詞,16,14
開く,動詞,16,9
権,名詞,16,10
ページ,名詞,16,15
ゆく,動詞,16,15
地元,名詞,16,14
送る,動詞,16,15
尾崎,名詞,16,5
芸能人,名詞,16,7
身体,名詞,15,5
子役,名詞,15,11
戦,名詞,15,6
慶應義塾,名詞,15,4
スタジアム,名詞,15,5
ランク,名詞,15,13
販売,名詞,15,8
進出,名詞,15,9
年度,名詞,15,11
交際,名詞,15,12
静岡,名詞,15,8
西岡,名詞,15,1
スーパー,名詞,15,10
樋口,名詞,15,4
弟,名詞,15,11
友人,名詞,15,12
形容,名詞,15,1
笑う,動詞,15,9
部分,名詞,15,14
選出,名詞,15,10
部屋,名詞,15,9
主役,名詞,15,11
誘う,動詞,15,14
韓,名詞,15,3
井上,名詞,15,8
亡くなる,動詞,15,9
最大,名詞,15,11
関西,名詞,15,8
契約,名詞,15,13
生い立ち,名詞,15,14
総合,名詞,15,12
クラブ,名詞,15,12
伝える,動詞,15,9
高崎,名詞,15,4
入院,名詞,15,5
ひろみ,名詞,15,5
免許,名詞,15,10
作り,名詞,15,10
びん,名詞,15,3
観る,動詞,15,12
伴う,動詞,15,12
冠,名詞,15,10
皇后,名詞,15,1
教師,名詞,15,8
変わる,動詞,15,14
先生,名詞,14,11
完全,名詞,14,6
称す,動詞,14,11
審査,名詞,14,9
取得,名詞,14,11
ゆ,名詞,14,5
音,名詞,14,9
一時,名詞,14,11
森,名詞,14,9
全員,名詞,14,10
経営,名詞,14,10
あおい,名詞,14,4
彼女,名詞,14,5
つく,動詞,14,9
明らか,名詞,14,10
脚本,名詞,14,5
限定,名詞,14,13
大野,名詞,14,4
事故,名詞,14,4
脳,名詞,14,3
鹿児島,名詞,14,6
ベスト,名詞,14,10
驚く,動詞,14,8
英語,名詞,14,9
松本,名詞,14,9
会う,動詞,14,9
幅広い,形容詞,14,12
飾る,動詞,14,10
ハロー,名詞,14,5
抜擢,名詞,14,14
仮面ライダー,名詞,14,5
ピアノ,名詞,14,7
馬,名詞,14,7
朝,名詞,14,11
ニッポン,名詞,14,9
市立,名詞,14,13
診断,名詞,14,7
発,名詞,14,6
仲,名詞,14,11
認める,動詞,14,11
学園,名詞,14,10
最年少,名詞,14,11
尊敬,名詞,14,7
症,名詞,14,9
会場,名詞,14,13
ザ・ベスト,名詞,14,6
交通,名詞,14,3
ビデオ,名詞,14,9
芝居,名詞,14,7
メディア,名詞,14,10
普及,名詞,14,5
凄い,形容詞,14,3
行なう,動詞,13,5
綴る,動詞,13,7
もつ,動詞,13,11
製作,名詞,13,9
記事,名詞,13,10
覚える,動詞,13,7
ストイック,名詞,13,5
コーラス,名詞,13,10
中日,名詞,13,7
郎,名詞,13,6
放映,名詞,13,7
合う,動詞,13,7
ポジション,名詞,13,10
通り,名詞,13,12
特徴,名詞,13,12
ヤング,名詞,13,10
集まる,動詞,13,9
清,名詞,13,7
レコーディング,名詞,13,7
帰る,動詞,13,7
布川,名詞,13,3
国内,名詞,13,10
普通,名詞,13,11
山口,名詞,13,8
代目,名詞,13,6
歌詞,名詞,13,9
周囲,名詞,13,7
末,名詞,13,12
当人,名詞,13,7
ちる,動詞,13,10
中学生,名詞,13,12
戦隊,名詞,13,2
合わせる,動詞,13,10
太郎,名詞,13,8
輝彦,名詞,13,5
パール,名詞,13,1
チャンピオン,名詞,13,8
意味,名詞,13,11
車,名詞,13,9
参戦,名詞,13,1
鈴木,名詞,12,4
加える,動詞,12,9
花,名詞,12,9
しん,名詞,12,5
性格,名詞,12,11
お互い,名詞,12,5
葉,名詞,12,6
行動,名詞,12,11
人生,名詞,12,10
松田,名詞,12,8
街,名詞,12,6
後楽園,名詞,12,3
酒,名詞,12,5
普段,名詞,12,7
改名,名詞,12,11
青山,名詞,12,7
取り上げる,動詞,12,9
食べ物,名詞,12,11
所有,名詞,12,5
台詞,名詞,12,4
含む,動詞,12,10
手術,名詞,12,7
吉田,名詞,12,8
前年,名詞,12,9
戻る,動詞,12,10
意識,名詞,12,9
語,名詞,12,9
再開,名詞,12,10
内田,名詞,12,6
劇団,名詞,12,10
描く,動詞,12,10
梗塞,名詞,12,2
タイトル,名詞,12,7
大沢,名詞,12,4
在籍,名詞,12,12
ヨット,名詞,12,1
連絡,名詞,12,7
やすい,形容詞,12,7
犬,名詞,12,6
将来,名詞,12,9
ジャズ,名詞,12,8
ブルー,名詞,12,6
ビーナス,名詞,12,1
真面目,名詞,12,8
運ぶ,動詞,12,8
実家,名詞,12,11
破産,名詞,12,1
ドラマー,名詞,12,4
報告,名詞,12,10
票,名詞,12,6
魅力,名詞,12,7
太川,名詞,12,2
大使,名詞,12,7
サービス,名詞,12,8
頑張る,動詞,12,9
謝罪,名詞,12,8
正式,名詞,12,10
与える,動詞,12,11
過ごす,動詞,12,11
上映,名詞,12,3
死亡,名詞,12,4
ゆう,動詞,12,11
一夫,名詞,12,4
選手権,名詞,12,7
郡,名詞,12,9
小学生,名詞,12,12
沖田,名詞,12,2
アート,名詞,11,5
岡山,名詞,11,5
製,名詞,11,2
参列,名詞,11,4
女,名詞,11,9
触れる,動詞,11,5
同社,名詞,11,8
親交,名詞,11,8
向ける,動詞,11,7
報じる,動詞,11,9
宇宙,名詞,11,7
専念,名詞,11,10
年下,名詞,11,9
希望,名詞,11,9
局,名詞,11,7
吾郎,名詞,11,4
観光,名詞,11,7
旅,名詞,11,6
原,名詞,11,8
ハワイ,名詞,11,6
ゴルフ,名詞,11,5
一切,名詞,11,4
育ち,名詞,11,11
泣く,動詞,11,7
ポイント,名詞,11,9
王子,名詞,11,7
田中,名詞,11,7
バトル,名詞,11,8
瞬間,名詞,11,6
後半,名詞,11,9
知名度,名詞,11,10
トーク,名詞,11,10
福岡,名詞,11,6
ディナー,名詞,11,8
テレビ朝日,名詞,11,10
稽古,名詞,11,3
チャンネル,名詞,11,6
笑,名詞,11,3
不祥事,名詞,11,7
模様,名詞,11,5
中山,名詞,11,3
記述,名詞,11,8
裕,名詞,11,7
半,名詞,11,11
区立,名詞,11,8
成長,名詞,11,10
初回,名詞,11,10
著名,名詞,11,9
落選,名詞,11,9
キャッチフレーズ,名詞,11,9
手がける,動詞,11,8
技術,名詞,11,7
兵庫,名詞,11,9
筋,名詞,11,3
俊彦,名詞,11,5
曰く,名詞,11,9
色,名詞,11,10
件,名詞,11,7
楽しい,形容詞,11,6
漫画,名詞,11,11
大河ドラマ,名詞,11,8
よい,形容詞,11,9
近年,名詞,11,10
起用,名詞,11,10
ひる,動詞,11,9
なれる,動詞,11,9
るび,名詞,11,3
降板,名詞,11,6
過去,名詞,11,8
詳細,名詞,11,6
退社,名詞,11,8
アルバイト,名詞,11,10
離れる,動詞,11,10
骨折,名詞,11,7
展示,名詞,10,6
令,名詞,10,7
健,名詞,10,8
表記,名詞,10,8
早い,形容詞,10,6
旨,名詞,10,5
有線,名詞,10,6
関わる,動詞,10,9
文学,名詞,10,5
付ける,動詞,10,8
新宿,名詞,10,8
編集,名詞,10,7
不明,名詞,10,10
残る,動詞,10,8
つむ,動詞,10,3
回答,名詞,10,3
三谷,名詞,10,3
経歴,名詞,10,10
つける,動詞,10,6
不倫,名詞,10,4
貢献,名詞,10,3
本番,名詞,10,3
アップ,名詞,10,5
導入,名詞,10,6
ちなむ,動詞,10,6
中継,名詞,10,3
だらけ,名詞,10,4
ジャンル,名詞,10,9
教育,名詞,10,7
優,名詞,10,5
同月,名詞,10,9
育つ,動詞,10,10
広告,名詞,10,5
博す,動詞,10,9
お前,名詞,10,5
得意,名詞,10,6
忍者,名詞,10,9
落語,名詞,10,3
勲章,名詞,10,3
勤務,名詞,10,9
風靡,名詞,10,2
非常,名詞,10,4
息子,名詞,10,7
感染,名詞,10,4
著書,名詞,10,6
利,名詞,10,3
雨,名詞,10,7
初代,名詞,10,10
教える,動詞,10,9
分かる,動詞,10,5
幸夫,名詞,10,3
才,名詞,10,6
食事,名詞,10,4
自己,名詞,10,5
自作,名詞,10,8
コロナ,名詞,10,6
指導,名詞,10,9
振り,名詞,10,5
公,名詞,10,5
撮る,動詞,10,4
一部,名詞,10,8
同期,名詞,10,9
政治,名詞,10,6
殺陣,名詞,10,3
柴田,名詞,10,4
厳しい,形容詞,10,8
辞める,動詞,10,8
神戸,名詞,10,7
太字,名詞,10,10
パーソナリティ,名詞,10,7
禁止,名詞,10,8
運び,名詞,10,2
地方,名詞,10,10
メーカー,名詞,10,7
運動,名詞,10,5
学科,名詞,10,8
ほしい,形容詞,10,8
マン,名詞,10,6
ソウル,名詞,10,4
ウイルス,名詞,10,6
派,名詞,10,6
訪れる,動詞,10,8
赤,名詞,10,7
研二,名詞,10,5
一徳,名詞,10,2
理事,名詞,10,5
ワタナベ,名詞,10,5
状,名詞,10,3
ポップス,名詞,10,5
大統領,名詞,10,3
純,名詞,10,8
演歌,名詞,10,6
在住,名詞,10,7
マイク,名詞,10,8
異例,名詞,10,4
いける,動詞,10,6
研究,名詞,10,8
集中,名詞,9,4
出版,名詞,9,7
批判,名詞,9,4
路上,名詞,9,7
近い,形容詞,9,6
踊り,名詞,9,8
ブーム,名詞,9,8
再婚,名詞,9,8
コンセプト,名詞,9,7
兼,名詞,9,8
由来,名詞,9,9
手紙,名詞,9,4
ベストテン,名詞,9,5
全盛期,名詞,9,7
全日本,名詞,9,3
除く,動詞,9,9
胸,名詞,9,5
ファミリー,名詞,9,5
戦争,名詞,9,3
自然,名詞,9,8
手掛ける,動詞,9,7
お笑い,名詞,9,8
彦一,名詞,9,1
英,名詞,9,5
確認,名詞,9,6
ナベ,名詞,9,1
半年,名詞,9,9
忙しい,形容詞,9,2
説明,名詞,9,7
ニュース,名詞,9,6
転,名詞,9,5
面白い,形容詞,9,6
瞳,名詞,9,5
恋愛,名詞,9,7
真田,名詞,9,3
前述,名詞,9,8
身,名詞,9,7
成功,名詞,9,8
真彦,名詞,9,6
難しい,形容詞,9,6
チャーム,名詞,9,8
直前,名詞,9,8
切る,動詞,9,9
登録,名詞,9,4
自粛,名詞,9,4
私生活,名詞,9,9
限り,名詞,9,8
一方,名詞,9,8
支援,名詞,9,6
独特,名詞,9,8
タイ,名詞,9,7
野外,名詞,9,3
ジャパン,名詞,9,7
東日本,名詞,9,7
遊ぶ,動詞,9,7
事業,名詞,9,7
ジュニア,名詞,9,5
弾く,動詞,9,7
中止,名詞,9,7
中森,名詞,9,4
概要,名詞,9,8
絶対,名詞,9,8
構成,名詞,9,5
両親,名詞,9,7
絵,名詞,9,5
セールス,名詞,9,7
橋田,名詞,9,1
レベル,名詞,9,7
レーベル,名詞,9,7
欲しい,形容詞,9,8
法人,名詞,9,5
経済学部,名詞,9,5
歴史,名詞,9,5
ロードショー,名詞,9,2
つもり,名詞,9,8
残す,動詞,9,6
決意,名詞,9,7
流す,動詞,9,6
付き人,名詞,9,6
流行,名詞,9,7
習う,動詞,9,9
状況,名詞,9,3
特急,名詞,9,1
起訴,名詞,9,6
優秀,名詞,9,5
違う,動詞,9,5
させる,動詞,9,9
傷,名詞,9,3
停止,名詞,9,5
新型,名詞,9,5
新聞,名詞,9,4
翼,名詞,9,5
笑顔,名詞,9,7
長野,名詞,9,4
浜田,名詞,9,3
体験,名詞,9,7
長瀬,名詞,9,2
住む,動詞,9,7
星野,名詞,9,3
伝説,名詞,9,2
走る,動詞,9,9
深夜,名詞,9,6
繰り返す,動詞,9,9
仲間,名詞,9,8
シンガーソングライター,名詞,9,8
繋がる,動詞,9,7
海,名詞,9,7
優しい,形容詞,9,2
示す,動詞,9,7
学部,名詞,9,8
キャスター,名詞,9,3
友達,名詞,9,8
寺内,名詞,9,3
夫人,名詞,9,3
国民,名詞,9,8
周り,名詞,9,7
奈良,名詞,9,4
うた,名詞,9,5
岩崎,名詞,9,3
島,名詞,9,6
アナウンサー,名詞,9,9
在学,名詞,9,9
実,名詞,9,6
蒲田,名詞,9,1
表す,動詞,9,7
広げる,動詞,9,9
定時,名詞,9,9
城島,名詞,9,3
叩く,動詞,9,5
行進曲,名詞,9,1
安全,名詞,9,3
同様,名詞,9,8
飲む,動詞,9,4
埼玉,名詞,9,7
飼う,動詞,9,6
吉本興業,名詞,9,9
和己,名詞,9,3
平,名詞,9,6
大震災,名詞,9,6
西,名詞,9,7
龍,名詞,9,8
及ぶ,動詞,9,4
高校生,名詞,9,8
大好き,名詞,9,7
少ない,形容詞,9,6
天国,名詞,9,7
萩本,名詞,9,4
倒れる,動詞,8,7
衣装,名詞,8,4
進行,名詞,8,7
オフィス,名詞,8,7
枠,名詞,8,7
数々,名詞,8,7
数多い,形容詞,8,7
駅,名詞,8,6
浩,名詞,8,3
文字,名詞,8,6
完成,名詞,8,6
小学,名詞,8,8
州,名詞,8,3
新しい,形容詞,8,6
とる,動詞,8,8
タイガース,名詞,8,2
試合,名詞,8,5
米,名詞,8,6
喧嘩,名詞,8,4
規模,名詞,8,5
進む,動詞,8,5
吉,名詞,8,2
激しい,形容詞,8,6
探偵,名詞,8,7
潮来,名詞,8,1
連れる,動詞,8,7
楽しむ,動詞,8,8
幅,名詞,8,7
メッセージ,名詞,8,6
起こす,動詞,8,5
起きる,動詞,8,8
帰国,名詞,8,7
堀,名詞,8,3
演劇,名詞,8,5
ヤマハ,名詞,8,2
問う,動詞,8,4
館,名詞,8,6
連載,名詞,8,5
布袋,名詞,8,2
逮捕,名詞,8,8
負う,動詞,8,4
親友,名詞,8,5
東山,名詞,8,5
族,名詞,8,5
地上,名詞,8,2
寄付,名詞,8,5
晴,名詞,8,2
見える,動詞,8,4
会長,名詞,8,7
会員,名詞,8,5
富士,名詞,8,4
スクール,名詞,8,7
山,名詞,8,5
殴る,動詞,8,3
哀川,名詞,8,2
回戦,名詞,8,6
エンターテイメント,名詞,8,5
経済,名詞,8,5
被害,名詞,8,7
銀,名詞,8,3
上手い,形容詞,8,6
歌声,名詞,8,5
対象,名詞,8,6
専属,名詞,8,8
編入,名詞,8,8
嗜好,名詞,8,7
次男,名詞,8,7
シベリア,名詞,8,1
一家,名詞,8,4
編曲,名詞,8,7
決まる,動詞,8,6
実業,名詞,8,7
日々,名詞,8,7
東京ドーム,名詞,8,4
セルフ,名詞,8,5
様子,名詞,8,7
実現,名詞,8,5
日間,名詞,8,5
